CRD,Firm Name,Website,Email,Email Type,Score,Source
158675,"LEGACY FINANCIAL ADVISORS, INC.","https://legacyfinancial.com/","info@legacyfinancial.com",generic,350,/contact
108619,"LEGACY WEALTH MGMT","https://legacywealth.com/","legacy@legacywealth.com",individual,250,/contact
108619,"LEGACY WEALTH MGMT","https://legacywealth.com/","spenceh@legacywealth.com",individual,250,/contact
331565,"PARKWOODS WEALTH","https://parkwoods.com/","yourteam@parkwoods.com",individual,300,/
331565,"PARKWOODS WEALTH","https://parkwoods.com/","al.sears@parkwoods.com",individual,200,/contact
331565,"PARKWOODS WEALTH","https://parkwoods.com/","al.sears@parkwoodswealth.com",individual,100,/contact
132248,"SALTMARSH FINANCIAL ADVISORS, L.L.C.","https://saltmarshfa.com/","info@saltmarshfa.com",generic,300,/
325000,"SHARED VISION WEALTH GROUP, LLC","https://sharedvisionwealth.com/","info@sharedvisionwealth.com",generic,350,/
109413,"YUKON WEALTH MGMT","https://www.yukoncm.com/","jhanahan@yukoncm.com",individual,200,/
127635,"PLOTKIN FINANCIAL ADV.","https://pfallc.com/","Info@pfallc.com",generic,300,/
110365,"DESTINATION WEALTH MANAGEMENT","https://www.destinationwm.com/","info@destinationwm.com",generic,300,/
106223,"F L PUTNAM INVESTMENT MANAGEMENT CO.","https://www.flputnam.com/","flputnam@flputnam.com",individual,200,/contact
283193,"TRANSPARENT WEALTH","https://www.transparentwealthconsulting.com/","colleen@transparentwealthconsulting.com",individual,250,/contact
311268,"SEQUOIA WEALTH MGMT","https://www.sequoia-financial.com/","info@sequoia-financial.com",generic,350,/contact
285952,"DAVIS PRIVATE WEALTH, LLC","https://davisprivatewealth.com/","info@davisprivatewealth.com",generic,350,/
288742,"AN EXCEPTIONAL LIFE","https://anexceptionallife.com/","hello@AnExceptionalLife.com",generic,300,/
135980,"FR FINANCIAL ADVISORS","https://fradv.com/","info@fradv.com",generic,300,/
282447,"THE STANICH GROUP LLC","https://www.cultivatingwealth.com/","planners@cultivatingwealth.com",individual,250,/contact
299357,"GRID 202 LLC","https://re-envisionwealth.com/","info@re-envisionwealth.com",generic,350,/
148052,"PARKSHORE WEALTH MANAGEMENT","https://parkshorewealth.com/","invest@parkshorewealth.com",generic,350,/contact
300012,"BELLWETHER ADVISORS, LLC","https://bellwetheradvisors.com/","DShainbrown@bellwetheradvisors.com",individual,250,/
300012,"BELLWETHER ADVISORS, LLC","https://bellwetheradvisors.com/","NKomin@bellwetheradvisors.com",individual,250,/
143425,"STEWART WEALTH MGMT","https://www.stewartwealthmgt.com/","ben@stewartwealthmgt.com",individual,250,/contact
126877,"ALLGEN FINANCIAL ADV.","https://allgenfinancial.com/","advisors@allgenfinancial.com",individual,350,/
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","team@thebiondogroup.com",generic,350,/contact
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","jrbiondo@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","jpbiondo@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","kwagner@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","gcornell@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","sgoginsky@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","cpisano@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","jdaly@thebiondogroup.com",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","LBARBALICH@THEBIONDOGROUP.COM",individual,250,/about
130105,"BIONDO INVESTMENT ADVISORS LLC","https://thebiondogroup.com/","AKOSCO@THEBIONDOGROUP.COM",individual,250,/about
106152,"BLOOM ADVISORS, INC.","https://www.bloomadvisors.com/","Stephanie@bloomadvisors.com",individual,250,/
282792,"BMSS WESSON WEALTH","https://bmsswesson.com/","info@bmsswesson.com",generic,300,/
149709,"FINGERLAKES WEALTH MANAGEMENT, INC.","https://fingerlakeswm.com/","info@fingerlakeswm.com",generic,300,/
108207,"LEGEND FINANCIAL ADVISORS INC","https://legend-financial.com/","legend@legend-financial.com",individual,250,/
301963,"MONTZ HARCUS WEALTH MANAGEMENT LLC","https://montzharcus.com/","info@montzharcus.com",generic,300,/
317218,"SINGER WEALTH ADVISORS LLC","https://singerwealth.com/","keith@singerwealth.com",individual,250,/
326421,"THE HOLLAND GROUP","https://www.thehollandgrp.com","appointments@thehollandgrp.com",individual,200,/
304672,"VISTA CIMA WEALTH MANAGEMENT LLC","https://vistacima.com/","info@vistacima.com",generic,300,/
140498,"WEALTHMD CORPORATION","https://wealthmd.com/","contact@wealthmd.com",generic,350,/contact-us
284067,"SGH WEALTH MGMT","https://sghwm.com/","info@sghwm.com",generic,300,/
131808,"BRADLEY WEALTH LLC","https://bradleywealth.com/","yourfuture@bradleywealth.com",individual,250,/
310788,"INSTRUMENTAL WEALTH, LLC","https://instrumentalwealth.com/","angela.ruiz@instrumentalwealth.com",individual,250,/
322617,"MN WEALTH ADVISORS, LLC","https://mnwealthadvisors.com/","info@mnwealthadvisors.com",generic,350,/
105524,"R. STEWART EADS","https://eadsheald.com/","info@eadsheald.com",generic,300,/contact
105524,"R. STEWART EADS","https://eadsheald.com/","matt@eadsheald.com",individual,200,/contact
301040,"WEALTHSPRING CAPITAL LLC","https://wealthspringcap.com/","ir@wealthspringcapital.com",individual,100,/
153993,"OCTOBER WEALTH","https://octwealth.com/","dcraig@octwealth.com",individual,250,/
110152,"MALOON, POWERS...","https://www.calfinad.com/","info@calfinad.com",generic,300,/
312695,"SHEPHERD WEALTH MANAGEMENT LIMITED LIABILITY COMPANY","https://shepherdwm.com/","jcgarland@shepherdwm.com",individual,200,/
108426,"TRUSTWELL FINANCIAL","https://trustwell.com/","info@trustwell.com",generic,300,/contact
108426,"TRUSTWELL FINANCIAL","https://trustwell.com/","support@trustwell.com",generic,250,/contact
288863,"ARKADIOS WEALTH ADV.","https://arkadios.com/","Recruiting@arkadios.com",individual,150,/
154939,"BEACON WEALTH CONSULTANTS","https://beaconwealth.com/","info@beaconwealth.com",generic,350,/
155392,"JEFFREY MATTHEWS WEALTH","https://jeffreymatthews.com/","info@jeffreymatthews.com",generic,300,/
113715,"STEVE LYNCH WEALTH","https://stevelynchwealth.com/","sclynch@stevelynchwealth.com",individual,250,/
113715,"STEVE LYNCH WEALTH","https://stevelynchwealth.com/","kklynch@stevelynchwealth.com",individual,250,/
113715,"STEVE LYNCH WEALTH","https://stevelynchwealth.com/","jaalvarez@stevelynchwealth.com",individual,250,/
113715,"STEVE LYNCH WEALTH","https://stevelynchwealth.com/","mmlynch@stevelynchwealth.com",individual,250,/
113715,"STEVE LYNCH WEALTH","https://stevelynchwealth.com/","jmdodson@stevelynchwealth.com",individual,250,/
289764,"SGROI WEALTH ADVISORY GROUP LLC","https://sgroiwealth.com/","invest@SgroiWealth.com",generic,350,/
17530,"BOK FINANCIAL SECURITIES, INC.","https://bokfinancial.com/","Fraudservicecenter@fraudalert.bokfinancial.com",individual,250,/
17530,"BOK FINANCIAL SECURITIES, INC.","https://bokfinancial.com/","u003eFraudservicecenter@fraudalert.bokfinancial.com",generic,250,/
105439,"ACCREDITED INVESTORS INC","https://accredited.com/","info@accredited.com",generic,300,/
142982,"BC ADVISORS, LLC","https://bcadvisors.com/","info@bcadvisors.com",generic,350,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","mrusso@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","rmason@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","byamada@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","mfiori@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","pholthe@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","yshenkar@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","cleary@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","dhayes@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","tmolloy@argoswealth.com",individual,250,/
144481,"ARGOS WEALTH ADVISORS","https://argoswealth.com/","mhan@argoswealth.com",individual,250,/
128066,"BAKER STREET ADVISORS, LLC","https://bakerstreetadvisors.com/","info@bakerstreetadvisors.com",generic,350,/contact
174412,"TREVIAN WEALTH MANAGEMENT, LLC","https://trevianwealth.com/","phil.swisher@trevianwealth.com",individual,250,/
174412,"TREVIAN WEALTH MANAGEMENT, LLC","https://trevianwealth.com/","cathy@trevianwealth.com",individual,250,/
174412,"TREVIAN WEALTH MANAGEMENT, LLC","https://trevianwealth.com/","Natalija@trevianwealth.com",individual,250,/
174412,"TREVIAN WEALTH MANAGEMENT, LLC","https://trevianwealth.com/","dan@trevianwealth.com",individual,250,/
174412,"TREVIAN WEALTH MANAGEMENT, LLC","https://trevianwealth.com/","pup@trevianwealth.com",individual,250,/
291624,"CHICAGO CAPITAL, LLC","https://chicagocap.com/","info@chicagocap.com",generic,300,/
331134,"CAUSEY WEALTH LLC","https://causeywealth.com/","info@causeywealth.com",generic,350,/
141250,"MORTON CAPITAL MGMT","https://www.mortonwealth.com/","hello@mortonwealth.com",generic,350,/
305188,"PARKER FINANCIAL ADV.","https://www.parkerfeeonly.com/","info@parkerfeeonly.com",generic,300,/
305188,"PARKER FINANCIAL ADV.","https://www.parkerfeeonly.com/","charles@parkerfeeonly.com",individual,200,/
305188,"PARKER FINANCIAL ADV.","https://www.parkerfeeonly.com/","joe@parkerfeeonly.com",individual,200,/
305188,"PARKER FINANCIAL ADV.","https://www.parkerfeeonly.com/","admin@parkerfeeonly.com",individual,150,/
325930,"ACTS FINANCIAL ADVISORS, LLC","https://actsfinancialadvisors.com/","ActsFinancialAdvisors@actsfinancialadvisors.com",individual,350,/
325930,"ACTS FINANCIAL ADVISORS, LLC","https://actsfinancialadvisors.com/","Contact@ActsFinancialAdvisors.com",generic,350,/
168005,"FI3 FINANCIAL ADVISORS, LLC","https://fi3advisors.com/","marketing@fi3advisors.com",individual,200,/contact-us
111336,"INTEGRIS WEALTH MGMT","https://integriswealth.com/","info@integriswealth.com",generic,350,/
140991,"MERIDIAN WEALTH ADVISORS, LLC","https://meridianwealth.com/","scott@meridianwealth.com",individual,250,/contact
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","info@truenorthwa.com",generic,300,/
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","kobrien@truenorthwa.com",individual,200,/about-us
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","jhebert@truenorthwa.com",individual,200,/about-us
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","btrinh@truenorthwa.com",individual,200,/about-us
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","ballen@truenorthwa.com",individual,200,/about-us
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","cleon@truenorthwa.com",individual,200,/about-us
118273,"TRUENORTH FINANCIAL","https://www.truenorthwa.com/","khanks@truenorthwa.com",individual,200,/about-us
127132,"VALEO FINANCIAL ADVISORS","https://valeofinancial.com/","info@valeofinancial.com",generic,350,/contact
127132,"VALEO FINANCIAL ADVISORS","https://valeofinancial.com/","RVA@valeofinancial.com",individual,250,/contact
126742,"VERITY WEALTH ADVISORS, LLC","https://veritywealth.com/","evan@veritywealth.com",individual,250,/
149136,"AND WEALTH PARTNERS, LLC","https://andwealth.com/","info@andwealth.com",generic,350,/
153316,"CALAMITA WEALTH MGMT","https://calamitawealth.com/","myretirement@calamitawealth.com",individual,250,/
269866,"LIDO ADVISORS, LLC","https://lidoadvisors.com/","info@lidoadvisors.com",generic,350,/
157968,"AMPHORA WEALTH","https://amphorawealth.com/","eric@amphorawealth.com",individual,250,/
157968,"AMPHORA WEALTH","https://amphorawealth.com/","Amy@AmphoraWealth.com",individual,250,/
157968,"AMPHORA WEALTH","https://amphorawealth.com/","AJG@AmphoraWealth.com",individual,250,/
160563,"BRIGHTPATH WEALTH PLANNING, LLC","https://brightpathwealth.com/","info@brightpathwealth.com",generic,350,/
160563,"BRIGHTPATH WEALTH PLANNING, LLC","https://brightpathwealth.com/","julie@brightpathwealth.com",individual,250,/
160563,"BRIGHTPATH WEALTH PLANNING, LLC","https://brightpathwealth.com/","nicole@brightpathwealth.com",individual,250,/
160563,"BRIGHTPATH WEALTH PLANNING, LLC","https://brightpathwealth.com/","jared@brightpathwealth.com",individual,250,/
160563,"BRIGHTPATH WEALTH PLANNING, LLC","https://brightpathwealth.com/","holly@brightpathwealth.com",individual,250,/
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","clientservice@fortresswealthplanning.com",individual,350,/
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","info@fortresswealthplanning.com",generic,350,/contact
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","eortega@fortresswealthplanning.com",individual,250,/about
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","mskowfoe@fortresswealthplanning.com",individual,250,/about
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","jrolfe@fortresswealthplanning.com",individual,250,/about
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","jali@fortresswealthplanning.com",individual,250,/about
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","eradecki@fortresswealthplanning.com",individual,250,/about
307618,"FORTRESS WEALTH PLANNING, LLC","https://fortresswealthplanning.com/","dmcilrath@fortresswealthplanning.com",individual,250,/about
148565,"MERITAS WEALTH MANAGEMENT, LLC","https://meritaswealth.com/","lynn@meritaswealth.com",individual,250,/
125799,"WEALTH CARE LLC","https://wealthcarellc.com/","steven@wealthcarellc.com",individual,250,/
125799,"WEALTH CARE LLC","https://wealthcarellc.com/","lauren@wealthcarellc.com",individual,250,/
125799,"WEALTH CARE LLC","https://wealthcarellc.com/","rachel@wealthcarellc.com",individual,250,/
166124,"WINDROCK WEALTH MANAGEMENT LLC","https://windrockwealth.com/","assistant@windrockwealth.com",individual,250,/
321136,"ASTRA WEALTH PARTNERS LLC","https://astrawp.com/","info@astrawp.com",generic,300,/contact
110641,"LEVEL FINANCIAL ADVISORS, INC.","https://levelfa.com/","invest@levelFA.com",generic,300,/
124121,"STERLING WEALTH ADVISORS, INC.","https://sterlingwealthadvisors.com/","elizabeth@sterlingwealthadvisors.com",individual,250,/contact
124121,"STERLING WEALTH ADVISORS, INC.","https://sterlingwealthadvisors.com/","--elizabeth@sterlingwealthadvisors.com",generic,250,/contact
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","greg@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","jennifer@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","brandon@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","josh@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","alexis@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","ruby@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","dina@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","kyle@mcclarren.com",individual,200,/
122147,"MCCLARREN FINANCIAL","https://mcclarren.com/","admin@mcclarren.com",individual,150,/
118296,"CAPSTONE WEALTH MANAGEMENT, LLC","https://www.jmfcapstone.com/","info@jmfcapstone.com",generic,300,/
300734,"DELOS WEALTH ADVISORS","https://www.delosca.com/","info@delosca.com",generic,300,/
311261,"CORVUS WEALTH ADVISORS LLC","https://corvuswealth.com/","info@corvuswealth.com",generic,350,/
158173,"FIDATO WEALTH","https://www.fidatowealth.com/","sayhello@fidatowealth.com",individual,350,/contact
108648,"LUBITZ LINDA S CFP","https://www.meirawealth.com/","advice@meirawealth.com",individual,250,/
281782,"MARIETTA WEALTH MANAGEMENT, LLC","https://mariettawealth.com/","Contact@MariettaWealth.com",generic,350,/contact
281456,"PANDOWEALTH. LLC","https://pandowealth.com/","service@pandowealth.com",individual,250,/
281456,"PANDOWEALTH. LLC","https://pandowealth.com/","talent@pandowealth.com",individual,250,/about
120938,"TATE WEALTH MGMT","https://tatewealth.com/","info@tatewealth.com",generic,350,/
120139,"THOMA CAPITAL MGMT","https://www.peakeadvisors.com","invest@peakeadvisors.com",generic,350,/contact
109240,"WILLOW CREEK WEALTH MANAGEMENT, INC.","https://willowcreekwealth.com/","info@willowcreekwealth.com",generic,350,/contact
292050,"FDI WEALTH MGMT","https://fdinternational.com/","info@fdinternational.com",generic,300,/
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","contact@currywebb.com",generic,300,/contact-us
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","rcurry@currywebb.com",individual,200,/about-us
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","dwebb@currywebb.com",individual,200,/about-us
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","dstitt@currywebb.com",individual,200,/about-us
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","twilliams@currywebb.com",individual,200,/about-us
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","jkeene@currywebb.com",individual,200,/about-us
168692,"CURRY WEBB WEALTH MANAGEMENT LLC","https://currywebb.com/","bjohnson@currywebb.com",individual,200,/about-us
111610,"KMH WEALTH MGMT","https://kellerwealthadvisors.com/","mail@kellerwealthadvisors.com",individual,250,/
328178,"CURIO WEALTH, LLC","https://curiowealth.com/","info@curiowealth.com",generic,350,/
132955,"TAYLOR WEALTH MANAGEMENT, LLC","https://taylorwealth.com/","info@taylorwealth.com",generic,350,/
106088,"ROBBINS FINANCIAL","https://investrwm.com/","info@investrwm.com",generic,350,/
333693,"OAK BARREL WEALTH ADVISORY LLC","https://piedmontwa.com/","DBirnie@piedmontwa.com",individual,200,/
147351,"ARQ WEALTH ADVISORS, LLC","https://arqwealth.com/","info@arqwealth.com",generic,350,/
284712,"HIGHLINE WEALTH","https://www.highlinewp.com/","info@highlinewp.com",generic,300,/contact-us
284712,"HIGHLINE WEALTH","https://www.highlinewp.com/","lisa@highlinewp.com",individual,200,/contact-us
284712,"HIGHLINE WEALTH","https://www.highlinewp.com/","compliance@highlinewp.com",individual,150,/contact-us
167072,"STASH WEALTH, LLC","https://stashwealth.com/","hey@stashwealth.com",individual,250,/
167072,"STASH WEALTH, LLC","https://stashwealth.com/","media@stashwealth.com",individual,250,/contact
167072,"STASH WEALTH, LLC","https://stashwealth.com/","careers@stashwealth.com",individual,200,/contact
159148,"IMPERIUM WEALTH MANAGEMENT, LLC","https://imperiumwealth.com/","cholden@imperiumwealth.com",individual,250,/
166173,"LAKE TAHOE WEALTH MANAGEMENT, INC.","https://laketahoewealthmanagement.com/","info@laketahoewealthmanagement.com",generic,350,/
126472,"SAGEBROADVIEW WEALTH","https://sagebroadview.com/","info@SAGEbroadview.com",generic,300,/contact
126472,"SAGEBROADVIEW WEALTH","https://sagebroadview.com/","sheri@sagebroadview.com",individual,200,/about
149576,"RINKEY INVESTMENTS","https://illuminationwealth.com/","theteam@illuminationwealth.com",individual,350,/contact
143248,"SOLUTIONS 4 WEALTH","https://solutions4wealth.com/","info@Solutions4Wealth.com",generic,350,/
143248,"SOLUTIONS 4 WEALTH","https://solutions4wealth.com/","Donny@Solutions4Wealth.com",individual,250,/contact-us
162870,"CORE WEALTH MANAGEMENT, INC.","https://corewealth.com/","info@corewealth.com",generic,350,/connect
290565,"VESTIA ADVISORS","https://vestiaadvisors.com/","hello@vestiaadvisors.com",generic,350,/contact
300019,"MEREDITH WEALTH PLANNING LLC","https://meredithwealth.com/","mark@meredithwealth.com",individual,250,/about
300019,"MEREDITH WEALTH PLANNING LLC","https://meredithwealth.com/","scott@meredithwealth.com",individual,250,/about
137536,"CHARLESTON FINANCIAL ADVISORS, LLC","https://www.charlestonfinancial.net/","contact@charlestonfinancial.net",generic,350,/
169450,"NOVA WEALTH MANAGEMENT, INC.","https://novawealthmanagement.com/","info@novawealthmanagement.com",generic,350,/
153635,"INSIGHT WEALTH PARTNERS, LLC","https://insightwp.com/","info@insightwp.com",generic,300,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","rrisetter@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","jmyrvik@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","tcoffin@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","sholding@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","SDaniels@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","BHansen@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","NTomlinson@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","jmarlin@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","lvarboncoeur@fsbfs.com",individual,200,/
15898,"FSB PREMIER WEALTH MANAGEMENT, INC.","https://fsbfs.com/","bausenhus@fsbfs.com",individual,200,/
112308,"VAN DEN BERG MGMT I","https://centman.com/","svandenberg@centman.com",individual,200,/contact-us
147676,"TEEPLE WEALTH MANAGEMENT, LLC","https://www.tsnadvisors.com/","advisors@tsnadvisors.com",individual,350,/
148459,"HERITAGE WEALTH (LTD)","https://www.hwmgroup.com/","info@hwmgroup.com",generic,350,/
277111,"CONNECTED WEALTH SOLUTIONS, LLC","https://www.connectedwealthllc.com/","kjustice@connectedwealthllc.com",individual,250,/
289971,"CORNERSTONE WEALTH GROUP","https://www.cwgadvisors.com/","info@cwgadvisors.com",generic,350,/
315570,"BLUEPRINT FIN ADV.","https://blueprintfa.com/","joaogarcia@blueprintfa.com",individual,200,/
153061,"BAUMAN ADVISORY GROUP, LLC","https://baumanwealth.com/","info@baumanwealth.com",generic,350,/contact
153061,"BAUMAN ADVISORY GROUP, LLC","https://baumanwealth.com/","gowithbauman@baumanwealth.com",individual,250,/
296931,"BRADLEY & COMPANY PRIVATE WEALTH MANAGEMENT, LLC","https://bradleywealth.com/","yourfuture@bradleywealth.com",individual,250,/
158007,"BRAEBURN WEALTH","https://braeburnwealth.com/","info@braeburnwealth.com",generic,350,/
104643,"CAPITAL ADVISORS, INC.","https://capitaladv.com/","info@capitaladv.com",generic,350,/contact
167225,"ELM PARTNERS MGMT","https://elmwealth.com/","info@elmwealth.com",generic,350,/
289462,"HAMILTON WEALTH, LLC","https://hamiltonwealth.com/","info@hamiltonwealth.com",generic,350,/contact
289462,"HAMILTON WEALTH, LLC","https://hamiltonwealth.com/","info@hamiltonwealthco.com",generic,200,/contact
289462,"HAMILTON WEALTH, LLC","https://hamiltonwealth.com/","Barbara@HamiltonWealthCo.com",individual,100,/
331339,"LFG WEALTH PARTNERS","https://lfgwealthpartners.com/","info@lfgwealthpartners.com",generic,350,/
145402,"MELIA WEALTH LLC","https://www.meliagroup.com/","info@meliagroup.com",generic,350,/contact
307358,"QUANTUM PRIVATE WEALTH","https://www.quantumprivatewealth.com/","info@quantumprivatewealth.com",generic,350,/
160094,"SIGNIFY WEALTH LLC","https://signifywealth.com/","srhodes@signifywealth.com",individual,250,/
149476,"WEALTHVIEW CAPITAL, LLC","https://wealthviewcapital.com/","info@wealthviewcapital.com",generic,350,/
152714,"WESTERN PACIFIC WEALTH","https://www.westpacwm.com/","bandersen@westpacwm.com",individual,200,/contact
134098,"EAGLESON ARNDT","https://eaglesonarndt.com/","info@eaglesonarndt.com",generic,300,/
307238,"2 KNIGHTS WEALTH","https://2knightswealth.com/","info@2knightswealth.com",generic,350,/
282059,"3EDGE ASSET MANAGEMENT, LP","https://3edgeam.com/","webcontact@3edgeam.com",individual,300,/
160657,"ACAS, LLC","https://pro-visionwealth.com/","larry@pro-visionwealth.com",individual,250,/
156150,"ACTIVEST WEALTH MANAGEMENT, LLC","https://activestwm.com/","infomarkets@activestwm.com",individual,300,/
134429,"AEGIS WEALTH MGMT","https://aegiswealth.com/","info@aegiswealth.com",generic,350,/
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","info@alliancewealthadvisors.com",generic,350,/
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","chris@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","perry@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","jude@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","mike@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","doug@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","kaley@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","sean@alliancewealthadvisors.com",individual,250,/about
314668,"ALLIANCE WEALTH ADVISORS, LLC","https://alliancewealthadvisors.com/","susan@alliancewealthadvisors.com",individual,250,/about
153591,"ALLSQUARE WEALTH MANAGEMENT, LLC","https://allsquarewealth.com/","info@AllSquareWealth.com",generic,350,/
163917,"ALPHA WEALTH MANAGEMENT AND PLANNING LLC","https://www.alpha-wealth.com/","INFO@ALPHA-WEALTH.COM",generic,350,/
334270,"ARIA WEALTH PARTNERS, LLC","https://ariawealthpartners.com/","caitlin@ariawealthpartners.com",individual,250,/get-in-touch
334270,"ARIA WEALTH PARTNERS, LLC","https://ariawealthpartners.com/","paula@ariawealthpartners.com",individual,250,/get-in-touch
175477,"ARIES WEALTH MGMT","https://www.arieswealthllc.com/","info@arieswealthllc.com",generic,350,/
175477,"ARIES WEALTH MGMT","https://www.arieswealthllc.com/","jviola@arieswealthllc.com",individual,250,/about
175477,"ARIES WEALTH MGMT","https://www.arieswealthllc.com/","twoodhouse@arieswealthllc.com",individual,250,/about
175477,"ARIES WEALTH MGMT","https://www.arieswealthllc.com/","mdj@arieswealthllc.com",individual,250,/about
175477,"ARIES WEALTH MGMT","https://www.arieswealthllc.com/","vmorin@arieswealthllc.com",individual,250,/about
307424,"ASPEN WEALTH STRATEGIES, LLC","https://aspenwealthstrategies.com/","andy@aspenwealthstrategies.com",individual,250,/contact
287525,"AVESTAR CAPITAL, LLC","https://avestarcapital.com/","advisors@avestarcapital.com",individual,350,/contact
287525,"AVESTAR CAPITAL, LLC","https://avestarcapital.com/","rm@avestarcapital.com",individual,250,/
